sheet,row_number,requirement_title,requirement_description,office_code_string,anticipated_total_value,procurement_method,contract_type,procurement_instrument,contracting_office_uic,solicitation_fy,solicitation_quarter,award_fy,award_quarter,period_of_performance_months,follow_on_or_new,existing_contract_number,incumbent_contractor,place_of_performance,naics,psc,contracting_poc_name,contracting_poc_contact,secondary_poc_name,secondary_poc_contact,facility_clearance,personnel_clearance,palt_code,sub_palt_code,comments,pid,url
LRAE Annex 25,363,"LIPTM00455, TCS GRCS Kit (C)",TCS GRCS Kit,LSUBP00021 - LSUBP00021 - EXPEDITIONARY INTEL SOLUTIONS DIV HEAD - NIWCLANT,$7.5M - $50M,TBD,TBD,TBD,N65236 - NIWCLANT,,,FY23,Q4,,,,,"Charleston, SC",TBD - TBD,TBD - TBD,"Luna, Jacqueline",jacqueline.m.luna2.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00021-0194,https://ams.navair.navy.mil/procurement/15D2C2F6-11E4-4437-9151-2B85C70E07BA
LRAE Annex 25,364,"LIPTM00439, CRYPTO AND KM IPT, CRYPTO HNF BACKPLANES, CMS MAC","CRYPTO HNF BACKPLANES, FOE to UEC under CMS MAC (18-D-3007)",LSUBP00024 - LSUBP00024 - IA AND NAVY CYBER SECURITY DIV HEAD - NIWCLANT,< $2M,,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,Follow-on,N6523622V7513,"UEC ELECTRONICS, LLC","NORTH CHARLESTON, SC",335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing,7J20 - IT AND TELECOM - SECURITY AND COMPLIANCE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"MANER, JUSTIN",justin.t.maner.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00024-0016,https://ams.navair.navy.mil/procurement/92531BA8-1380-459F-B01C-CB026FA22960
LRAE Annex 25,365,LIPTM00156 - DCGS-N-JTT Material Kits - CAEI Base + 1 Option,"N6523618D8014, Procure JTT Material Kits",LSUBP00022 - LSUBP00022 - BATTLE SPACE AWARENESS DIV HEAD - NIWCLANT,No Range Specified,,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"Charleston, SC",334118 - Computer Terminal and Other Computer Peripheral Equipment Manufacturing,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"MANER, JUSTIN",justin.t.maner.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00022-0001,https://ams.navair.navy.mil/procurement/3744A64F-4EB7-4B2D-9D2B-3B99278EA183
LRAE Annex 25,366,"LIPTM00444, TACNET Dep IPT, CANES POWER STRIPS, SEWP (C)",Power strips for various ships. Market research completed. Material p,LSUBP00063 - LSUBP00063 - NAVY AFLOAT NETWORK DIV HEAD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"Norfolk, VA",TBD - TBD,6150 - MISCELLANEOUS ELECTRIC POWER AND DISTRIBUTION EQUIPMENT,"MANER, JUSTIN",justin.t.maner.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00063-0049,https://ams.navair.navy.mil/procurement/231660FC-F8C2-461C-9B44-E9C4C4545A9D
LRAE Annex 25,367,LIPTM00229 - IUSS IPT - 300-23-930 - EDI-B Equipment (WISEMAN)-SEWP (C),EDI-B Equipment for Brandon Wiseman,LSUBP00022 - LSUBP00022 - BATTLE SPACE AWARENESS DIV HEAD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"Virginia Beach, VA",332510 - Hardware Manufacturing,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"MANER, JUSTIN",justin.t.maner.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00022-0103,https://ams.navair.navy.mil/procurement/090C4AB6-ED8A-4D26-AD15-FFFA46383B35
LRAE Annex 25,368,LIPTM00149 - ASE - SSEE MODS Mission Module Spares - ASE-23-041 - SEWP (C),Procure SSEE MODS Mission Module Spares,LSUBP00022 - LSUBP00022 - BATTLE SPACE AWARENESS DIV HEAD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"NORTH CHARLESTON, SC",423690 - Other Electronic Parts and Equipment Merchant Wholesalers,7K20 - IT AND TELECOM - STORAGE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"MANER, JUSTIN",justin.t.maner.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00022-0108,https://ams.navair.navy.mil/procurement/80A74E6A-BB66-4CC1-AE98-88866CB3938A
LRAE Annex 25,369,NAVWAR 6.0/5.0/FRD Professional Support Services (PSS) (C),"The objective of this TO is to procure a broad range of professional support services for requiring organizations across NAVWAR, to include the following:

a)	Program Management Support;
b)	Acquisition Management Support;
c)	Administrative Support;
d)	Contract Management Support;
e)	Installation Management Support;
f)	Information Systems Analysis Support;
g)	Cybersecurity Engineering Support;
h)	Systems Engineering Support; and
i)	Foreign Military Sales Program Support.",6.0 - 6.0 - NAVWAR,$100M - $250M,SDVOSB Set-Aside,Cost-Reimbursement,TBD,N00039 - NAVWAR,FY23,Q3,FY23,Q4,,Follow-on,N0003919F3000,,"San Diego, CA",541330 - Engineering Services,R408 - Program Management/Support Services,"Mccoy, Jeffrey",jeffrey.mccoy@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N00039-23-RFPREQ-6.0-0001,https://ams.navair.navy.mil/procurement/590F97B4-D4B7-44F0-A187-491FBEC9F3EE
LRAE Annex 25,370,NAVWAR 1.6  COST ESTIMATING AND ANALYSIS SUPPORT (C),"The objective of this Task Order is to procure Cost Estimating and Analysis Support Services, which includes Program Life Cycle cost Estimating (PLCCE), Earned Value Management (EVM), and Cost Analysis Requirements Description (CARD) support for NAVWAR Headquarters and affiliated PEOs. Analyses span all phases of the life cycle (i.e., Material Solution Analysis (MSA), Technology Demonstration, Engineering and Manufacturing Development, Production and Deployment, and Operations and Support) and require familiarity with cost estimating, techniques, data, and methods needed to perform the work. This support includes tasks such as planning, selecting estimating methodologies, collecting and analyzing data, normalizing the data, forming the estimate, and building cost models using relationships that have been statistically derived. 
The Contractor shall be familiar with cost estimating, techniques, data, and methods needed to perform the work, and will employ qualitative and analytical skills to establish, understand, and maintain the technical baseline in the cost model. This support will include tasks such as planning, selecting estimating methodologies, collecting and analyzing data, normalizing the data, forming the estimate, and building cost models using relationships that have been statistically derived. These relationships may be based on size, weight, performance, or other technological characteristics of a system and are documented so that they can be evaluated and explained as to how they influence the cost estimate.
This support will include, but is not limited to, defending and documenting all cost analyses such as the development of time-phased PLCCEs, Section C of the Program’s Acquisition Program Baselines (APBs); independent cost evaluations and assessments such as Business Case Analyses (BCAs), Economic Analyses, and Analysis of Alternatives (AoAs); cost risk/uncertainty analyses, trend analyses, variance analyses, and sensitivity analyses; Program Objective Memorandum/Program Review (POM/PR) budget submissions, support to a program milestone decision or decision reviews and gate reviews, development of acquisition strategies and other acquisition-related documentation normally required for major decision-making events; development of cost databases, cost estimating relationships (CERs) or cost factors; Cost as an Independent Variable (CAIV) analyses; Integrated Program Management (IPM) analyses or other unique cost reporting for major Acquisition Category (ACAT) Programs. All cost estimating, analysis, and IPM support will be performed following current NAVWAR 1.6 Cost Review Board (CRB) and IPM Processes.",1.0 - 1.0 - NAVWAR,No Range Specified,,Cost-Reimbursement,TBD,N00039 - NAVWAR,FY23,Q2,FY23,Q4,,Follow-on,N0003918F3004,,"San Diego, CA",541330 - Engineering Services,R710 - SUPPORT- MANAGEMENT: FINANCIAL,"Mccoy, Jeffrey",jeffrey.mccoy@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N00039-23-RFPREQ-1.0-0001,https://ams.navair.navy.mil/procurement/8D587CA2-2EB1-4F32-BFB5-E083A4C2E3B9
LRAE Annex 25,371,RMF Assessment Support Services (C),"This task provides a full spectrum of analysis and support to NAVWAR 5.0 Chief Engineer in the accomplishments of duties and activities as the Navy Security Control Assessor (SCA) and the NAVWAR Functional Security Control Assessor (FSCA) for the Risk Management Framework (RMF) in accordance with DODI 8510.01, 19 July 2022 and DODI 8500.01, 07 October 2019.",5.0 - 5.0 - NAVWAR,$7.5M - $50M,Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order,N00039 - NAVWAR,FY23,Q3,FY24,Q2,,Follow-on,N0003921F3006,,"San Diego, CA",541330 - Engineering Services,DJ01 - IT AND TELECOM - SECURITY AND COMPLIANCE SUPPORT SERVICES (LABOR),"Mccoy, Jeffrey",jeffrey.mccoy@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N00039-22-RFPREQ-5.0-0006,https://ams.navair.navy.mil/procurement/7C2D31A3-33A8-427A-94AE-18EAC5FF4CEC
LRAE Annex 25,372,Kros-Wise Follow on (C),Support Services,8.0 - 8.0 - NAVWAR,$2M - $7.5M,TBD,TBD,TBD,N00039 - NAVWAR,,,FY24,Q4,,,,,"San Diego, CA",561210 - Facilities Support Services,R408 - Program Management/Support Services,"Mccoy, Jeffrey",jeffrey.mccoy@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N00039-23-RFPREQ-8.0-0029,https://ams.navair.navy.mil/procurement/3DA7E0D3-1390-4776-BC84-E33145146E6B
LRAE Annex 25,373,INDUS Follow on (C),Support Services,8.0 - 8.0 - NAVWAR,$2M - $7.5M,TBD,TBD,TBD,N00039 - NAVWAR,,,FY28,Q2,,,,,"San Diego, CA",561210 - Facilities Support Services,R408 - Program Management/Support Services,"Mccoy, Jeffrey",jeffrey.mccoy@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N00039-23-RFPREQ-8.0-0030,https://ams.navair.navy.mil/procurement/1F3410F1-CE6F-43F8-833A-B2BD1AB8AB6D
LRAE Annex 25,374,All SATCOM Multi Award Contract - Admin (C),"All SATCOM MAC for SATCOM programs (NMT, GBS, ESRP, Big Sky, CBSP, NSLC-A and STtNG). Scope to include unique, military-related SATCOM procurements, engineering services for studies, re-spins, obsolescence research, for example.",PMW/A-170 - PMW/A-170 - NAVWAR,$250M - $1B,,TBD,Single-Award Indefinite-Delivery,N00039 - NAVWAR,,,FY24,Q2,60,New,,,"San Diego, CA",TBD - TBD,TBD - TBD,"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0173,https://ams.navair.navy.mil/procurement/507ACAB0-3F74-46A9-B243-7A409EF3B416
LRAE Annex 25,375,NSLC-A Communications System - Admin (C),Naval Senior Leadership Communications - Aircraft Follow On System.,PMW/A-170 - PMW/A-170 - NAVWAR,$7.5M - $50M,,Fixed-Price,"""C"" Type Contract",N00039 - NAVWAR,FY23,Q4,FY24,Q4,60,New,HC1013-20-C-0005,"VIASAT, INC.","San Diego, CA",TBD - TBD,TBD - TBD,"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0191,https://ams.navair.navy.mil/procurement/0FA0202B-DF92-4898-95D0-39907F770E60
LRAE Annex 25,376,STtNG Inc 3 Production Contract - Admin (C),STtNG Inc 3 Production Contract,PMW/A-170 - PMW/A-170 - NAVWAR,$100M - $250M,,Fixed-Price,"""C"" Type Contract",N00039 - NAVWAR,,,FY25,Q4,60,Follow-on,N6833522C0473,BASCOM HUNTER TECHNOLOGIES INC,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,"5985 - ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0255,https://ams.navair.navy.mil/procurement/E8094EED-9EE2-4B02-8322-0FFCB1641905
LRAE Annex 25,377,ATIP - TIF-TD Price Tables,Add cost tables for the TIF-TD to contract,PMW/A-170 - PMW/A-170 - NAVWAR,No Range Specified,,Fixed-Price,Delivery Order/Task Order,N00039 - NAVWAR,FY23,Q2,FY23,Q4,48,Follow-on,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,7 - IT AND TELECOM - INFORMATION TECHNOLOGY AND TELECOMMUNICATIONS,"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0259,https://ams.navair.navy.mil/procurement/BB2F0932-FC5B-4A88-BC8E-2BECD55FCD65
LRAE Annex 25,378,NMT FOFD FY23 Spares Buy,FY23 Spares Buy based on PY10 Pricing Tables,PMW/A-170 - PMW/A-170 - NAVWAR,No Range Specified,,Fixed-Price,"""C"" Type Contract",N00039 - NAVWAR,FY23,Q3,FY23,Q4,36,,,,"San Diego, CA",TBD - TBD,TBD - TBD,"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0275,https://ams.navair.navy.mil/procurement/18838BA5-37E0-4BF8-BAB9-4124F704C431
LRAE Annex 25,379,STtNG SBIR Phase II.5 PNT Study - Admin,Modification for PNT study under SBIR contract N6833522C0473.,PMW/A-170 - PMW/A-170 - NAVWAR,No Range Specified,Small Business Set-Aside,Fixed-Price,"""C"" Type Contract",N00039 - NAVWAR,FY23,Q3,FY23,Q4,24,,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,TBD - TBD,"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0256,https://ams.navair.navy.mil/procurement/E4CBE9CF-1B9F-4A44-96EA-295BC154A379
LRAE Annex 25,380,STtNG SBIR Phase II.5 PRAs - Admin,STtNG SBIR Phase II.5 contract modification to award potential $10M funding from OUSD via the Accelerate the Procurement and Fielding of Innovative Technologies (APFIT) program to procure production ready assets (PRAs) under SBIR contract N6833522C0473,PMW/A-170 - PMW/A-170 - NAVWAR,No Range Specified,Small Business Set-Aside,Fixed-Price,"""C"" Type Contract",N00039 - NAVWAR,FY23,Q3,FY24,Q1,24,,,,"San Diego, CA",517410 - Satellite Telecommunications,"5985 - ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0241,https://ams.navair.navy.mil/procurement/1CCD535D-01A8-4918-9343-653C8C6A090F
LRAE Annex 25,381,Phase Sensitive Innovations SBIR Phase III,Congressional Plus Up,PMW/A-170 - PMW/A-170 - NAVWAR,$2M - $7.5M,Small Business Set-Aside,Cost-Reimbursement,"""C"" Type Contract",N00039 - NAVWAR,FY23,Q3,FY23,Q4,60,Follow-on,N6833522C0216,"PHASE SENSITIVE INNOVATIONS, INC.","San Diego, CA",517410 - Satellite Telecommunications,"5985 - ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0229,https://ams.navair.navy.mil/procurement/A37E740A-51DC-4A8F-AE70-06667276F880
LRAE Annex 25,382,STtNG SBIR Phase II.5 Environmental Testing - Admin,Modification for environmental testing under SBIR contract N6833522C0473,PMW/A-170 - PMW/A-170 - NAVWAR,No Range Specified,Small Business Set-Aside,Fixed-Price,"""C"" Type Contract",N00039 - NAVWAR,FY23,Q3,FY23,Q4,24,,,,"San Diego, CA",517410 - Satellite Telecommunications,"5985 - ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0223,https://ams.navair.navy.mil/procurement/9B496B51-DE21-467D-80D2-9498A7C4DF08
LRAE Annex 25,383,Big Sky Production and Sustainment Contract,"Big Sky Production and Sustainment Contract, including Long Lead Hardware procurements.",PMW/A-170 - PMW/A-170 - NAVWAR,$100M - $250M,,Fixed-Price,Single-Award Indefinite-Delivery,N00039 - NAVWAR,FY24,Q2,FY25,Q3,60,New,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0155,https://ams.navair.navy.mil/procurement/E43DE12D-E82C-44AE-B9CD-8A6390EBEEDC
LRAE Annex 25,384,NMT FOFD Extension (No cost action – Admin Only),"No cost action – Admin Only; Ceiling Increase of $96.8M
No cost action Extend the current contract period of performance from 12/28/2023 to 12/28/2025.",PMW/A-170 - PMW/A-170 - NAVWAR,No Range Specified,,Cost-Reimbursement,"""C"" Type Contract",N00039 - NAVWAR,FY23,Q3,FY24,Q1,36,,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,TBD - TBD,"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0174,https://ams.navair.navy.mil/procurement/9525C4A8-70E8-49D2-A7EA-2CC116AE0C46
LRAE Annex 25,385,NMT-X - Follow-on,Navy Multiband Terminal - Extension (NMT-X),PMW/A-170 - PMW/A-170 - NAVWAR,> $1B+,,TBD,"""C"" Type Contract",N00039 - NAVWAR,FY23,Q2,FY25,Q1,60,Follow-on,N00039-16-C-0050,RAYTHEON COMPANY,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,"5985 - ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-22-RFPREQ-PMW/A-170-0021,https://ams.navair.navy.mil/procurement/28D0AEE4-5491-49A2-8392-CF087C59D5B6
LRAE Annex 25,386,NMT FOFD - NGEN OIU Procurements,Funding for 10 new OIUs to replenish INCOS and support the fleet.  Part number D2944626-2,PMW/A-170 - PMW/A-170 - NAVWAR,No Range Specified,,Fixed-Price,"""C"" Type Contract",N00039 - NAVWAR,FY23,Q2,FY23,Q3,48,New,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,"5985 - ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0105,https://ams.navair.navy.mil/procurement/22730E10-B63D-4BAE-9F63-496E18FC757C
LRAE Annex 25,387,NMT FOFD - Last Time Buys,Purchase NMT material where the vendor notified the government that there is a last time buy requirement,PMW/A-170 - PMW/A-170 - NAVWAR,No Range Specified,,TBD,"""C"" Type Contract",N00039 - NAVWAR,,,FY23,Q4,36,New,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,"5985 - ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0106,https://ams.navair.navy.mil/procurement/F2DFE2BF-9EF5-4FD7-AA71-6DDEEDE07B34
LRAE Annex 25,388,WAMS DO#5 - Long Lead Buy,Procure long lead items in support of the procurement of 60 EDMs - lightning modems,PMW/A-170 - PMW/A-170 - NAVWAR,< $2M,,Fixed-Price,Delivery Order/Task Order,N00039 - NAVWAR,FY23,Q3,FY23,Q4,48,New,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,"5985 - ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0012,https://ams.navair.navy.mil/procurement/B0DF5ECD-4946-469D-A6F4-2383CFE5E5AA
LRAE Annex 25,389,WAMS - EDM Repairs,Repair EDMs to support installation and fielding once EDMs are delivered,PMW/A-170 - PMW/A-170 - NAVWAR,< $2M,,TBD,Delivery Order/Task Order,N00039 - NAVWAR,,,,,48,New,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,"5985 - ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-24-RFPREQ-PMW/A-170-0001,https://ams.navair.navy.mil/procurement/6D2EC519-5E95-4EC5-A832-0DE052812564
LRAE Annex 25,390,WAMS - KLIF/Mission Planning,WAMS KLIF/Mission planning to support capabilities for initial procurements,PMW/A-170 - PMW/A-170 - NAVWAR,< $2M,,Cost-Reimbursement,Delivery Order/Task Order,N00039 - NAVWAR,,,,,48,New,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,"5985 - ANTENNAS, WAVEGUIDES, AND RELATED EQUIPMENT","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-23-RFPREQ-PMW/A-170-0013,https://ams.navair.navy.mil/procurement/56B37069-2A68-4ED8-853C-C1BD1CE23B5E
LRAE Annex 25,391,WAMS - Spec 1.9 added to contract,Update Spec to Align with PATS Rev D and other requirements changes,PMW/A-170 - PMW/A-170 - NAVWAR,No Range Specified,,Cost-Reimbursement,Single-Award Indefinite-Delivery,N00039 - NAVWAR,FY23,Q3,FY24,Q1,48,New,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,AC12 - NATIONAL DEFENSE R&D SERVICES; DEPARTMENT OF DEFENSE - MILITARY; APPLIED RESEARCH,"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-24-RFPREQ-PMW/A-170-0002,https://ams.navair.navy.mil/procurement/01EBC9A7-FCC4-40A7-95F6-FA1E0884C6D2
LRAE Annex 25,392,CBSP Engineering Services Sustainment,"CBSP Engineering Services and Sustainment for currently fielded CBSP ULV and FLV terminal systems, to include future tech refresh and modifications",PMW/A-170 - PMW/A-170 - NAVWAR,$7.5M - $50M,,Cost-Reimbursement,"""C"" Type Contract",N00039 - NAVWAR,FY23,Q3,FY24,Q3,60,Follow-on,N0003914C00041,,"San Diego, CA",TBD - TBD,TBD - TBD,"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-22-RFPREQ-PMW/A-170-0002,https://ams.navair.navy.mil/procurement/900EECE4-E758-47C4-A616-2E9AC222E175
LRAE Annex 25,393,STtNG Phase III Production - Admin,CBSP STtNG Next Generation. SBIR Phase III Production effort.,PMW/A-170 - PMW/A-170 - NAVWAR,$100M - $250M,,Cost-Reimbursement,Single-Award Indefinite-Delivery,N00039 - NAVWAR,FY23,Q4,FY24,Q4,60,New,,,"San Diego, CA","541715 - Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",AC12 - NATIONAL DEFENSE R&D SERVICES; DEPARTMENT OF DEFENSE - MILITARY; APPLIED RESEARCH,"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-22-RFPREQ-PMW/A-170-0003,https://ams.navair.navy.mil/procurement/D762C228-B1F4-405D-AE05-3B8D375E377E
LRAE Annex 25,394,CBSP AC2 Modem Follow On - Admin,"AC2 modem is a commercial modem manufactured by Comtech EF Data.  The name of the modem is the Comtech SLM-5650B Modem.   This contracting action is a follow on to the original commercial AC2 Modem contract and will allow continued hardware, firmware, and repair procurements for fielded modems and new requirements.",PMW/A-170 - PMW/A-170 - NAVWAR,$50M - $100M,,Fixed-Price,Single-Award Indefinite-Delivery,N00039 - NAVWAR,FY23,Q3,FY23,Q4,60,Follow-on,N0003918D0007,COMTECH EFDATA CORP.,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,5999 - MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,"Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-22-RFPREQ-PMW/A-170-0004,https://ams.navair.navy.mil/procurement/E2FE0AFD-BFC8-4947-AD1C-E6306B37DA50
LRAE Annex 25,395,ATIP - Ceiling Increase (No cost action – Admin Only),"ATIP Ceiling Increase (Est. Ceiling Increase ~$17.3M)
Contract mod for ceiling increase, increased qty of TIF units, end of life buys/parts obsolescence, and additional Engineering Services

The proposed modification to the ATIP contract will result an increase quantity and ceiling on Contract Line Item (CLIN) 1001 (ATIP Terminal Interface) and an increase on the existing Engineering Support Services (ESS) CLIN ceiling.",PMW/A-170 - PMW/A-170 - NAVWAR,No Range Specified,,Cost-Reimbursement,Single-Award Indefinite-Delivery,N00039 - NAVWAR,FY23,Q4,FY24,Q1,60,New,,,"San Diego, CA",334220 - Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,"5825 - RADIO NAVIGATION EQUIPMENT, EXCEPT AIRBORNE","Murr, Christopher",christopher.murr@navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,Secret,Secret,,,,N00039-22-RFPREQ-PMW/A-170-0010,https://ams.navair.navy.mil/procurement/E61AFEB0-2619-4303-9D70-247FA1E9352D
